temp_max,temp_min,temp_mean,rh_max,rh_min,rh_mean,ws_max,ws_gust_max,ws_mean,precip,rain,et0,station,lat,lon,date
22.4,9.7,16.8,85,38,60,2.42,6.0,1.42,0.0,0.0,4.31,원주,37.3378,127.9501,2023-05-13
22.6,10.3,16.9,90,40,62,3.58,8.3,1.62,0.0,0.0,4.43,원주,37.3378,127.9501,2023-05-14
26.7,10.4,18.8,77,27,54,3.0,7.4,1.74,0.0,0.0,5.11,원주,37.3378,127.9501,2023-05-15
31.1,12.6,21.9,87,26,56,5.1,11.2,2.21,0.0,0.0,5.97,원주,37.3378,127.9501,2023-05-16
30.6,15.7,22.5,81,24,52,6.61,14.2,3.45,0.0,0.0,6.53,원주,37.3378,127.9501,2023-05-17
25.4,15.2,19.7,94,30,66,4.61,10.6,1.82,0.3,0.3,3.32,원주,37.3378,127.9501,2023-05-18
25.4,13.8,19.5,91,43,65,3.62,8.2,2.33,0.0,0.0,3.78,원주,37.3378,127.9501,2023-05-19
30.3,11.6,19.9,89,29,65,6.1,14.1,2.27,0.0,0.0,4.66,원주,37.3378,127.9501,2023-05-20
24.4,15.0,18.7,90,24,60,5.04,11.5,3.08,0.4,0.4,4.37,원주,37.3378,127.9501,2023-05-21
24.6,14.5,18.7,66,27,49,3.47,7.7,1.4,0.0,0.0,3.72,원주,37.3378,127.9501,2023-05-22
24.6,10.0,17.6,83,25,51,1.9,5.9,1.19,0.0,0.0,4.91,원주,37.3378,127.9501,2023-05-23
26.5,12.1,19.8,72,22,46,2.85,7.1,1.45,0.0,0.0,4.36,원주,37.3378,127.9501,2023-05-24
27.0,13.9,20.7,77,23,44,4.4,10.1,1.78,0.0,0.0,5.15,원주,37.3378,127.9501,2023-05-25
28.3,15.6,21.7,66,28,47,5.41,11.3,1.83,0.2,0.2,5.27,원주,37.3378,127.9501,2023-05-26
20.5,16.9,18.9,97,63,81,1.8,3.7,1.12,11.7,11.7,1.01,원주,37.3378,127.9501,2023-05-27
20.4,18.3,19.5,100,87,93,3.75,9.6,2.12,39.6,39.6,0.87,원주,37.3378,127.9501,2023-05-28
26.1,17.6,21.2,99,63,87,2.28,5.6,1.18,18.2,18.2,2.35,원주,37.3378,127.9501,2023-05-29
26.1,16.4,21.0,96,56,76,3.56,9.9,1.85,1.8,1.8,3.93,원주,37.3378,127.9501,2023-05-30
25.9,12.5,19.9,90,40,63,3.13,7.7,1.69,0.0,0.0,5.01,원주,37.3378,127.9501,2023-05-31
25.9,16.0,21.0,85,53,65,2.15,5.9,1.2,0.0,0.0,3.62,원주,37.3378,127.9501,2023-06-01
24.4,15.9,20.6,97,54,76,3.69,9.6,2.07,1.1,1.1,4.41,원주,37.3378,127.9501,2023-06-02
25.7,15.0,20.0,100,34,68,5.06,11.3,2.28,0.0,0.0,5.11,원주,37.3378,127.9501,2023-06-03
26.3,13.6,19.9,92,31,59,4.97,11.4,2.66,0.0,0.0,5.22,원주,37.3378,127.9501,2023-06-04
26.0,14.2,20.5,85,40,61,5.82,12.8,2.9,0.3,0.3,5.06,원주,37.3378,127.9501,2023-06-05
25.6,14.9,20.0,86,45,65,4.71,10.5,2.14,0.1,0.1,4.47,원주,37.3378,127.9501,2023-06-06
27.6,15.7,20.8,91,44,71,3.94,8.6,2.29,0.0,0.0,3.73,원주,37.3378,127.9501,2023-06-07
26.6,16.8,21.7,94,44,68,5.09,12.6,2.25,22.4,22.4,4.46,원주,37.3378,127.9501,2023-06-08
27.2,16.7,21.2,98,29,67,4.34,8.8,1.8,18.0,18.0,4.9,원주,37.3378,127.9501,2023-06-09
28.0,16.6,21.0,91,46,72,3.41,9.8,1.99,24.5,24.5,4.31,원주,37.3378,127.9501,2023-06-10
25.8,14.8,19.8,97,59,83,3.76,8.1,1.42,10.7,10.7,3.83,원주,37.3378,127.9501,2023-06-11
26.1,14.5,20.9,98,47,74,2.06,5.4,1.21,0.3,0.3,4.38,원주,37.3378,127.9501,2023-06-12
25.9,16.2,20.9,92,49,71,3.49,8.2,1.82,0.1,0.1,4.73,원주,37.3378,127.9501,2023-06-13
25.7,14.6,19.9,91,48,73,1.97,5.6,1.25,4.5,4.5,4.59,원주,37.3378,127.9501,2023-06-14
25.4,14.3,20.2,96,53,77,2.42,6.2,1.22,0.2,0.2,4.05,원주,37.3378,127.9501,2023-06-15
29.0,15.9,22.1,97,47,74,2.79,6.3,1.59,0.0,0.0,5.19,원주,37.3378,127.9501,2023-06-16
30.6,16.6,23.2,88,36,62,2.65,6.5,1.55,0.0,0.0,5.52,원주,37.3378,127.9501,2023-06-17
31.8,18.3,24.8,80,50,64,2.53,5.0,1.09,0.0,0.0,4.99,원주,37.3378,127.9501,2023-06-18
32.8,18.5,26.1,90,39,62,3.67,7.6,1.97,0.0,0.0,5.98,원주,37.3378,127.9501,2023-06-19
26.6,18.5,23.2,90,48,66,2.33,5.4,1.41,0.4,0.4,2.51,원주,37.3378,127.9501,2023-06-20
23.2,19.0,20.8,93,69,86,2.91,6.9,1.54,45.3,45.3,1.68,원주,37.3378,127.9501,2023-06-21
25.2,17.2,20.6,97,62,82,3.3,8.5,1.65,1.5,1.5,3.64,원주,37.3378,127.9501,2023-06-22
27.1,16.0,22.2,100,59,79,2.28,5.7,1.18,0.0,0.0,3.98,원주,37.3378,127.9501,2023-06-23
30.0,17.0,23.9,96,52,74,1.96,5.0,1.23,0.1,0.1,5.07,원주,37.3378,127.9501,2023-06-24
32.1,18.7,25.6,94,49,71,2.78,6.7,1.19,0.1,0.1,5.01,원주,37.3378,127.9501,2023-06-25
25.8,21.1,23.3,95,68,85,5.19,11.7,3.25,44.9,44.9,1.87,원주,37.3378,127.9501,2023-06-26
28.7,20.8,24.4,98,53,77,5.42,12.4,3.8,12.7,12.7,3.88,원주,37.3378,127.9501,2023-06-27
28.9,20.8,24.6,98,61,80,3.85,9.0,2.4,5.8,5.8,4.29,원주,37.3378,127.9501,2023-06-28
24.5,21.8,23.6,99,91,94,6.31,13.3,3.14,49.6,49.6,0.85,원주,37.3378,127.9501,2023-06-29
26.6,21.3,24.0,99,80,91,5.37,11.2,1.67,10.3,10.3,2.18,원주,37.3378,127.9501,2023-06-30
31.2,19.5,25.8,99,54,79,3.01,5.3,1.28,0.0,0.0,5.29,원주,37.3378,127.9501,2023-07-01
30.2,21.9,25.8,98,62,82,1.88,5.1,1.28,0.0,0.0,3.93,원주,37.3378,127.9501,2023-07-02
33.2,20.5,27.1,98,48,74,2.22,5.3,1.14,0.0,0.0,5.58,원주,37.3378,127.9501,2023-07-03
31.0,21.6,25.3,93,53,80,6.14,12.7,2.45,14.7,14.7,3.98,원주,37.3378,127.9501,2023-07-04
27.2,21.3,23.8,98,62,84,6.5,15.1,4.88,10.2,10.2,3.52,원주,37.3378,127.9501,2023-07-05
31.5,20.7,25.7,94,48,72,3.88,10.2,2.72,0.0,0.0,5.42,원주,37.3378,127.9501,2023-07-06
29.8,19.8,24.4,87,49,67,3.71,8.4,1.32,0.0,0.0,3.26,원주,37.3378,127.9501,2023-07-07
29.2,19.3,24.2,93,67,82,2.1,5.1,1.13,0.0,0.0,2.92,원주,37.3378,127.9501,2023-07-08
29.8,22.9,25.1,98,64,87,3.88,9.0,2.1,2.9,2.9,3.02,원주,37.3378,127.9501,2023-07-09
29.6,21.2,24.8,97,69,87,4.83,10.9,2.09,29.9,29.9,3.56,원주,37.3378,127.9501,2023-07-10
25.8,20.9,23.0,98,87,95,5.19,11.4,2.29,60.1,60.1,1.17,원주,37.3378,127.9501,2023-07-11
28.7,20.3,24.4,98,70,88,2.53,6.8,1.43,2.4,2.4,3.29,원주,37.3378,127.9501,2023-07-12
25.6,22.2,24.0,98,90,94,3.86,8.1,2.0,40.5,40.5,0.95,원주,37.3378,127.9501,2023-07-13
25.5,23.8,24.7,98,86,94,6.29,13.7,4.81,134.6,134.6,1.05,원주,37.3378,127.9501,2023-07-14
25.8,22.6,24.2,99,88,95,5.58,11.4,3.69,80.7,80.7,1.01,원주,37.3378,127.9501,2023-07-15
25.2,21.7,23.5,96,84,92,4.41,9.9,2.71,4.7,4.7,1.72,원주,37.3378,127.9501,2023-07-16
29.6,21.6,24.9,96,62,86,3.94,9.0,2.43,6.0,6.0,3.56,원주,37.3378,127.9501,2023-07-17
25.6,20.9,23.6,97,83,92,2.94,6.3,1.55,35.6,35.6,1.2,원주,37.3378,127.9501,2023-07-18
30.2,19.8,25.1,96,55,78,2.2,5.1,1.42,0.0,0.0,4.92,원주,37.3378,127.9501,2023-07-19
30.8,21.4,26.6,98,62,78,2.28,5.4,1.19,0.4,0.4,4.91,원주,37.3378,127.9501,2023-07-20
32.4,22.7,27.3,94,59,80,2.8,6.0,1.18,1.0,1.0,5.05,원주,37.3378,127.9501,2023-07-21
31.5,21.7,26.3,98,54,78,5.2,11.1,2.57,3.2,3.2,4.97,원주,37.3378,127.9501,2023-07-22
26.1,24.3,24.9,96,81,88,5.31,12.2,3.79,37.2,37.2,1.36,원주,37.3378,127.9501,2023-07-23
29.2,22.9,25.5,98,69,88,3.72,7.6,2.37,8.4,8.4,2.97,원주,37.3378,127.9501,2023-07-24
29.4,22.7,25.4,99,71,87,4.0,9.0,2.07,12.6,12.6,3.86,원주,37.3378,127.9501,2023-07-25
30.5,22.5,25.9,98,66,85,4.18,9.5,1.83,3.0,3.0,4.49,원주,37.3378,127.9501,2023-07-26
31.3,21.2,26.3,99,61,82,3.83,8.2,1.52,0.3,0.3,4.86,원주,37.3378,127.9501,2023-07-27
32.7,22.6,27.8,96,60,79,3.41,8.5,1.35,0.7,0.7,5.12,원주,37.3378,127.9501,2023-07-28
33.1,23.8,28.4,91,57,76,3.06,7.4,1.57,0.3,0.3,5.3,원주,37.3378,127.9501,2023-07-29
33.1,22.8,27.6,93,51,74,3.28,9.5,1.45,1.5,1.5,5.09,원주,37.3378,127.9501,2023-07-30
31.5,23.9,27.3,97,67,84,1.71,5.1,0.93,0.9,0.9,4.4,원주,37.3378,127.9501,2023-07-31
33.6,23.3,28.6,96,55,74,2.31,5.8,1.27,0.1,0.1,5.32,원주,37.3378,127.9501,2023-08-01
32.1,25.3,28.8,86,61,73,2.84,6.6,1.63,0.0,0.0,4.59,원주,37.3378,127.9501,2023-08-02
32.1,22.8,27.5,89,57,73,3.55,8.0,1.99,0.0,0.0,5.19,원주,37.3378,127.9501,2023-08-03
33.0,24.7,28.8,88,57,73,2.82,6.8,1.67,0.0,0.0,4.8,원주,37.3378,127.9501,2023-08-04
33.8,24.1,29.3,92,54,71,2.12,5.6,1.47,0.0,0.0,5.48,원주,37.3378,127.9501,2023-08-05
33.9,24.0,28.6,97,53,75,2.44,6.1,1.15,10.2,10.2,4.51,원주,37.3378,127.9501,2023-08-06
33.2,24.3,28.2,99,58,78,3.5,7.6,2.36,4.6,4.6,4.81,원주,37.3378,127.9501,2023-08-07
32.9,22.9,27.9,90,56,74,3.14,7.0,2.42,1.7,1.7,5.22,원주,37.3378,127.9501,2023-08-08
31.7,22.5,25.9,93,61,81,4.63,9.1,3.26,15.6,15.6,3.37,원주,37.3378,127.9501,2023-08-09
24.2,20.6,22.4,97,84,91,8.38,19.0,4.76,89.3,89.3,0.96,원주,37.3378,127.9501,2023-08-10
27.6,20.6,23.8,96,65,88,6.11,13.1,3.86,6.2,6.2,2.56,원주,37.3378,127.9501,2023-08-11
27.2,22.1,24.3,97,68,86,2.64,6.3,1.46,5.1,5.1,2.52,원주,37.3378,127.9501,2023-08-12
29.5,20.4,25.4,98,64,83,2.41,5.2,1.03,0.7,0.7,3.24,원주,37.3378,127.9501,2023-08-13
31.7,21.2,26.8,99,57,81,1.53,4.1,0.87,0.7,0.7,4.7,원주,37.3378,127.9501,2023-08-14
31.9,21.6,26.6,96,57,77,2.87,6.7,1.9,0.1,0.1,4.7,원주,37.3378,127.9501,2023-08-15
30.4,20.3,25.7,95,59,78,2.26,5.5,1.52,0.2,0.2,4.55,원주,37.3378,127.9501,2023-08-16
30.2,21.1,25.9,98,63,83,1.73,5.0,1.08,1.9,1.9,3.82,원주,37.3378,127.9501,2023-08-17
32.5,21.8,26.6,98,63,84,1.93,5.6,1.08,16.2,16.2,4.64,원주,37.3378,127.9501,2023-08-18
32.3,23.1,27.2,97,65,84,1.62,4.1,0.98,5.5,5.5,4.31,원주,37.3378,127.9501,2023-08-19
30.5,23.5,26.3,97,74,88,2.11,6.0,0.98,22.5,22.5,2.99,원주,37.3378,127.9501,2023-08-20
31.5,22.9,26.9,98,66,84,4.44,9.5,1.41,6.9,6.9,4.28,원주,37.3378,127.9501,2023-08-21
31.3,23.1,26.7,96,61,82,5.1,11.5,2.45,7.0,7.0,4.03,원주,37.3378,127.9501,2023-08-22
28.8,23.4,25.5,98,78,90,2.86,8.6,1.58,36.8,36.8,2.49,원주,37.3378,127.9501,2023-08-23
28.3,21.9,24.7,97,73,87,4.08,8.1,1.85,40.3,40.3,2.46,원주,37.3378,127.9501,2023-08-24
28.9,22.6,25.0,98,62,85,4.11,8.8,2.34,7.8,7.8,4.06,원주,37.3378,127.9501,2023-08-25
28.8,20.6,24.8,98,59,79,2.72,6.6,1.11,0.0,0.0,4.07,원주,37.3378,127.9501,2023-08-26
28.5,20.1,24.3,93,58,78,3.12,6.0,1.42,2.2,2.2,2.53,원주,37.3378,127.9501,2023-08-27
26.2,20.7,23.2,92,76,86,4.48,8.9,2.37,4.9,4.9,1.62,원주,37.3378,127.9501,2023-08-28
27.0,22.4,25.0,97,77,86,4.87,11.9,3.63,16.3,16.3,1.68,원주,37.3378,127.9501,2023-08-29
22.9,20.7,21.7,99,87,94,2.02,4.7,1.0,46.8,46.8,0.98,원주,37.3378,127.9501,2023-08-30
25.6,19.4,21.8,96,64,84,1.72,3.7,0.96,1.0,1.0,2.69,원주,37.3378,127.9501,2023-08-31
28.4,15.9,22.5,94,51,74,2.06,5.4,1.34,0.0,0.0,4.54,원주,37.3378,127.9501,2023-09-01
29.8,16.7,23.6,92,53,74,2.33,4.9,1.43,0.0,0.0,4.49,원주,37.3378,127.9501,2023-09-02
28.8,20.7,24.6,97,69,85,1.57,5.2,1.0,0.7,0.7,3.61,원주,37.3378,127.9501,2023-09-03
28.0,21.5,25.1,96,75,86,3.83,7.9,1.17,1.5,1.5,1.96,원주,37.3378,127.9501,2023-09-04
30.9,21.6,25.7,96,53,77,2.33,6.1,1.26,0.2,0.2,3.77,원주,37.3378,127.9501,2023-09-05
29.8,20.1,24.8,97,52,76,2.86,6.1,1.78,0.1,0.1,4.32,원주,37.3378,127.9501,2023-09-06
29.5,16.3,22.4,94,44,71,2.95,6.8,2.06,0.0,0.0,4.66,원주,37.3378,127.9501,2023-09-07
28.0,14.8,21.7,97,50,73,1.78,4.9,1.23,0.0,0.0,4.32,원주,37.3378,127.9501,2023-09-08
28.7,17.3,23.9,86,56,69,1.79,4.6,0.98,0.0,0.0,4.26,원주,37.3378,127.9501,2023-09-09
28.8,21.2,24.8,91,58,72,1.9,4.8,1.02,0.0,0.0,3.94,원주,37.3378,127.9501,2023-09-10
28.2,19.9,24.0,98,57,78,2.14,5.6,1.19,0.5,0.5,3.75,원주,37.3378,127.9501,2023-09-11
28.7,20.9,24.7,86,51,69,1.98,4.9,1.01,0.0,0.0,3.94,원주,37.3378,127.9501,2023-09-12
23.1,19.8,21.6,95,69,88,2.14,4.7,1.28,30.3,30.3,0.89,원주,37.3378,127.9501,2023-09-13
25.2,19.0,21.9,96,67,82,3.14,6.8,2.14,6.9,6.9,2.08,원주,37.3378,127.9501,2023-09-14
23.2,19.8,21.5,97,86,92,2.12,4.8,1.6,13.5,13.5,0.95,원주,37.3378,127.9501,2023-09-15
27.6,21.1,23.0,98,72,91,2.12,5.2,1.05,34.6,34.6,1.84,원주,37.3378,127.9501,2023-09-16
27.2,21.1,23.4,100,70,88,2.64,6.3,1.48,3.4,3.4,2.81,원주,37.3378,127.9501,2023-09-17
27.0,20.4,23.1,98,71,88,3.3,8.0,1.44,4.0,4.0,3.11,원주,37.3378,127.9501,2023-09-18
26.1,19.4,22.4,100,67,85,2.37,5.4,1.22,0.1,0.1,2.62,원주,37.3378,127.9501,2023-09-19
22.4,18.6,20.8,94,83,89,5.13,10.0,2.27,52.3,52.3,0.81,원주,37.3378,127.9501,2023-09-20
23.4,14.7,18.8,93,57,72,6.19,12.7,3.05,0.0,0.0,2.67,원주,37.3378,127.9501,2023-09-21
23.5,11.9,18.0,95,51,76,2.12,5.1,1.35,0.0,0.0,3.22,원주,37.3378,127.9501,2023-09-22
25.3,13.1,19.2,90,48,69,3.36,8.0,2.14,0.0,0.0,3.32,원주,37.3378,127.9501,2023-09-23
24.4,12.5,18.4,95,45,72,3.04,6.9,2.27,0.1,0.1,3.71,원주,37.3378,127.9501,2023-09-24
24.9,16.6,20.3,91,55,75,1.84,4.9,1.25,2.6,2.6,2.74,원주,37.3378,127.9501,2023-09-25
21.8,19.2,20.4,96,90,94,1.62,3.6,1.03,17.7,17.7,0.66,원주,37.3378,127.9501,2023-09-26
22.6,20.0,20.9,98,85,94,1.92,4.4,1.18,14.1,14.1,1.0,원주,37.3378,127.9501,2023-09-27
25.3,18.0,21.1,100,62,86,3.41,7.9,2.27,0.5,0.5,2.85,원주,37.3378,127.9501,2023-09-28
22.7,17.2,19.1,100,54,81,2.11,4.7,1.23,0.0,0.0,2.22,원주,37.3378,127.9501,2023-09-29
21.2,16.6,18.5,94,67,81,4.48,10.8,2.49,1.9,1.9,2.44,원주,37.3378,127.9501,2023-09-30
21.4,11.1,16.2,96,40,72,3.61,8.0,1.93,0.0,0.0,3.32,원주,37.3378,127.9501,2023-10-01
21.4,12.2,16.5,75,40,59,2.7,6.6,1.3,0.0,0.0,3.27,원주,37.3378,127.9501,2023-10-02
20.1,9.8,14.8,87,59,74,1.84,4.4,1.29,0.0,0.0,1.59,원주,37.3378,127.9501,2023-10-03
21.3,11.0,15.9,94,59,77,3.79,8.0,1.93,2.4,2.4,2.66,원주,37.3378,127.9501,2023-10-04
16.8,6.7,12.1,79,44,60,4.08,8.4,2.43,0.0,0.0,3.12,원주,37.3378,127.9501,2023-10-05
18.3,8.8,13.3,73,49,61,2.27,4.8,1.05,0.0,0.0,2.73,원주,37.3378,127.9501,2023-10-06
21.3,6.7,14.4,85,45,67,2.6,5.2,1.52,0.0,0.0,2.49,원주,37.3378,127.9501,2023-10-07
19.3,11.5,14.4,90,63,78,2.51,5.7,1.76,1.5,1.5,1.52,원주,37.3378,127.9501,2023-10-08
20.1,11.4,15.5,95,58,78,2.4,6.0,1.53,0.5,0.5,2.18,원주,37.3378,127.9501,2023-10-09
20.9,9.9,14.9,100,47,79,3.26,7.8,1.66,0.0,0.0,2.64,원주,37.3378,127.9501,2023-10-10
21.1,7.5,14.5,94,47,72,2.14,4.0,1.15,0.0,0.0,2.47,원주,37.3378,127.9501,2023-10-11
21.3,9.4,15.5,85,47,68,2.44,4.3,1.46,0.0,0.0,2.71,원주,37.3378,127.9501,2023-10-12
19.8,12.6,16.0,80,54,68,2.28,4.1,1.21,0.0,0.0,1.91,원주,37.3378,127.9501,2023-10-13
18.5,11.0,13.8,91,68,80,3.22,8.3,1.34,2.8,2.8,1.76,원주,37.3378,127.9501,2023-10-14
18.1,9.1,13.2,100,58,83,4.08,8.9,1.99,0.3,0.3,1.67,원주,37.3378,127.9501,2023-10-15
18.1,8.3,13.6,100,48,77,3.04,7.0,1.87,0.1,0.1,2.39,원주,37.3378,127.9501,2023-10-16
17.3,7.4,12.0,71,47,60,2.38,4.4,1.11,0.0,0.0,2.55,원주,37.3378,127.9501,2023-10-17
19.9,5.9,12.5,86,45,67,2.82,6.7,1.62,0.0,0.0,2.5,원주,37.3378,127.9501,2023-10-18
16.1,8.5,13.6,100,78,92,3.45,8.1,1.93,15.3,15.3,0.61,원주,37.3378,127.9501,2023-10-19
14.2,4.9,10.8,96,39,62,5.55,12.2,3.5,1.8,1.8,2.68,원주,37.3378,127.9501,2023-10-20
13.9,2.0,7.7,78,46,64,4.27,10.2,2.01,0.0,0.0,2.01,원주,37.3378,127.9501,2023-10-21
14.8,3.0,9.2,89,46,69,2.35,6.1,1.69,0.0,0.0,2.17,원주,37.3378,127.9501,2023-10-22
17.4,7.0,12.4,100,63,83,2.34,5.8,1.23,0.4,0.4,1.82,원주,37.3378,127.9501,2023-10-23
17.4,10.9,13.5,94,61,81,2.3,5.8,1.2,0.2,0.2,1.65,원주,37.3378,127.9501,2023-10-24
18.4,9.8,13.5,98,66,84,2.2,5.5,1.6,0.0,0.0,2.05,원주,37.3378,127.9501,2023-10-25
18.1,11.0,13.6,98,76,89,2.44,6.1,1.28,5.3,5.3,0.98,원주,37.3378,127.9501,2023-10-26
17.4,9.3,13.4,99,54,79,3.85,8.6,1.93,1.2,1.2,1.81,원주,37.3378,127.9501,2023-10-27
17.0,7.1,11.4,95,55,76,2.68,4.5,1.16,0.0,0.0,2.01,원주,37.3378,127.9501,2023-10-28
17.8,4.7,11.1,96,51,75,2.21,4.6,1.33,0.0,0.0,2.19,원주,37.3378,127.9501,2023-10-29
17.9,6.7,11.9,81,57,71,2.28,3.6,1.22,0.0,0.0,2.04,원주,37.3378,127.9501,2023-10-30
18.4,6.8,12.3,89,53,77,2.28,5.8,1.37,0.0,0.0,2.12,원주,37.3378,127.9501,2023-10-31
21.4,12.0,16.2,95,69,86,4.75,10.8,3.36,0.5,0.5,1.16,원주,37.3378,127.9501,2023-11-01
23.1,14.8,18.4,96,54,75,4.1,9.1,3.12,0.0,0.0,2.68,원주,37.3378,127.9501,2023-11-02
21.1,13.7,16.7,97,68,84,4.76,10.5,3.26,10.1,10.1,1.61,원주,37.3378,127.9501,2023-11-03
19.7,12.7,16.5,97,64,83,2.46,8.0,1.55,0.6,0.6,1.37,원주,37.3378,127.9501,2023-11-04
22.4,12.0,16.8,96,64,86,6.67,13.7,2.68,11.3,11.3,1.55,원주,37.3378,127.9501,2023-11-05
19.4,6.9,14.6,97,63,81,11.76,26.1,7.38,37.5,37.5,1.57,원주,37.3378,127.9501,2023-11-06
7.5,2.4,4.8,83,52,65,6.67,15.3,3.61,0.8,0.8,1.66,원주,37.3378,127.9501,2023-11-07
14.5,-0.2,6.3,85,46,68,2.08,5.3,1.35,0.0,0.0,1.63,원주,37.3378,127.9501,2023-11-08
18.0,2.5,10.9,96,59,79,3.29,7.4,2.01,1.4,1.4,1.87,원주,37.3378,127.9501,2023-11-09
11.9,-1.0,4.5,94,36,63,3.49,8.4,2.33,0.0,0.0,1.59,원주,37.3378,127.9501,2023-11-10
5.2,-2.4,0.7,79,43,65,2.22,5.3,1.29,0.0,0.0,0.99,원주,37.3378,127.9501,2023-11-11
3.6,-5.4,-1.3,86,41,67,2.92,7.2,1.85,0.0,0.0,1.28,원주,37.3378,127.9501,2023-11-12
4.6,-4.7,-0.2,82,42,65,3.51,8.1,1.87,0.0,0.0,1.3,원주,37.3378,127.9501,2023-11-13
8.0,-2.9,2.5,88,54,72,3.34,7.5,1.56,0.0,0.0,1.31,원주,37.3378,127.9501,2023-11-14
9.7,0.1,4.7,90,56,73,2.33,5.2,1.14,0.0,0.0,1.44,원주,37.3378,127.9501,2023-11-15
8.2,0.8,4.9,98,72,86,3.23,6.5,1.71,6.5,6.5,0.51,원주,37.3378,127.9501,2023-11-16
5.5,-4.1,1.6,100,37,72,4.34,9.8,2.44,0.9,0.8,1.18,원주,37.3378,127.9501,2023-11-17
3.0,-6.0,-2.0,85,53,66,5.1,11.4,3.09,0.0,0.0,1.12,원주,37.3378,127.9501,2023-11-18
11.3,-3.1,3.7,94,66,79,4.6,10.0,2.1,0.2,0.2,0.98,원주,37.3378,127.9501,2023-11-19
8.6,-1.6,3.5,87,44,68,2.28,5.3,1.53,0.0,0.0,1.39,원주,37.3378,127.9501,2023-11-20
11.4,-0.5,4.7,73,23,50,1.73,4.8,1.27,0.0,0.0,1.63,원주,37.3378,127.9501,2023-11-21
12.4,0.5,5.4,80,32,57,2.27,6.2,1.53,0.0,0.0,1.63,원주,37.3378,127.9501,2023-11-22
13.4,2.2,9.8,99,57,80,5.61,12.5,3.59,2.6,2.6,1.54,원주,37.3378,127.9501,2023-11-23
0.9,-5.5,-2.5,77,40,58,4.46,10.4,3.09,0.0,0.0,1.21,원주,37.3378,127.9501,2023-11-24
1.5,-7.3,-3.0,73,41,56,2.01,4.4,1.11,0.0,0.0,1.05,원주,37.3378,127.9501,2023-11-25
6.1,-1.7,1.5,89,36,58,1.6,4.1,0.73,0.0,0.0,0.87,원주,37.3378,127.9501,2023-11-26
7.7,2.4,5.3,96,77,87,4.12,8.8,2.41,4.6,4.6,0.45,원주,37.3378,127.9501,2023-11-27
3.8,-3.2,-0.1,95,38,71,5.52,12.7,3.22,0.3,0.3,1.07,원주,37.3378,127.9501,2023-11-28
2.1,-5.4,-1.7,79,51,66,3.96,8.5,1.56,0.1,0.0,0.74,원주,37.3378,127.9501,2023-11-29
-2.3,-8.3,-5.6,67,36,48,4.0,9.0,2.4,0.0,0.0,1.05,원주,37.3378,127.9501,2023-11-30
0.1,-7.3,-4.3,71,28,54,3.9,8.6,1.79,0.0,0.0,1.04,원주,37.3378,127.9501,2023-12-01
5.3,-5.2,-0.2,86,52,65,4.68,9.7,1.82,0.0,0.0,0.9,원주,37.3378,127.9501,2023-12-02
3.7,-4.6,-0.5,89,47,68,3.1,6.6,1.72,0.0,0.0,1.09,원주,37.3378,127.9501,2023-12-03
5.9,-2.9,0.5,70,31,50,2.04,5.7,1.07,0.0,0.0,1.21,원주,37.3378,127.9501,2023-12-04
9.2,-2.4,2.7,86,55,70,2.4,4.2,1.43,0.0,0.0,1.19,원주,37.3378,127.9501,2023-12-05
10.2,-0.8,4.7,99,62,79,4.8,10.6,2.29,9.6,9.5,0.79,원주,37.3378,127.9501,2023-12-06
9.4,-2.4,3.5,92,46,70,6.43,13.6,2.91,0.0,0.0,1.31,원주,37.3378,127.9501,2023-12-07
15.7,1.4,8.9,89,54,71,5.53,12.1,3.58,0.0,0.0,1.71,원주,37.3378,127.9501,2023-12-08
16.2,7.9,12.5,97,70,87,4.02,8.8,2.83,0.3,0.3,0.93,원주,37.3378,127.9501,2023-12-09
16.1,7.8,10.9,95,57,79,3.27,6.6,1.61,0.0,0.0,1.35,원주,37.3378,127.9501,2023-12-10
11.6,5.3,9.2,89,72,82,5.95,12.2,4.2,17.7,17.0,0.71,원주,37.3378,127.9501,2023-12-11
8.2,-0.0,4.5,93,61,75,5.66,12.1,2.89,0.5,0.5,0.92,원주,37.3378,127.9501,2023-12-12
10.9,-2.1,4.0,93,59,81,2.09,4.4,1.23,0.0,0.0,0.93,원주,37.3378,127.9501,2023-12-13
8.4,6.1,7.3,92,75,86,3.58,7.1,2.15,17.7,17.7,0.35,원주,37.3378,127.9501,2023-12-14
7.2,3.8,5.5,94,86,91,4.08,8.6,2.64,29.9,29.9,0.29,원주,37.3378,127.9501,2023-12-15
4.0,-10.4,-2.8,97,43,69,7.69,16.1,4.89,2.5,1.6,0.83,원주,37.3378,127.9501,2023-12-16
-7.0,-12.4,-9.8,61,22,35,3.92,9.8,2.67,0.0,0.0,0.95,원주,37.3378,127.9501,2023-12-17
-2.9,-10.5,-7.0,39,16,27,2.82,7.3,1.38,0.0,0.0,0.9,원주,37.3378,127.9501,2023-12-18
1.8,-6.7,-2.9,76,22,35,1.57,4.3,0.86,0.0,0.0,0.92,원주,37.3378,127.9501,2023-12-19
-3.3,-11.2,-6.7,82,31,54,4.53,10.4,2.97,0.2,0.0,0.88,원주,37.3378,127.9501,2023-12-20
-8.1,-13.3,-10.9,47,24,37,3.51,9.0,2.57,0.0,0.0,0.86,원주,37.3378,127.9501,2023-12-21
